date,R,M,CRM,CPI,IP,PC,OP,Q,Interv
2010-02-01,0.1,17.1950179520518,146278,4.54022503895279,4.44047710685782,4.532614450274477,4.571405583107809,-4.598447640227264,3072.3212960734268
2010-03-01,0.13,17.1959934124963,132759,4.54213053259091,4.43754025719192,4.548928209467849,4.607518672525622,-4.591375474965902,2655.3631510226005
2010-04-01,0.16,17.2007504541119,138315,4.54268814025625,4.45175715720713,4.585171039864715,4.650888349947208,-4.615912282519994,3046.3203897470817
2010-05-01,0.17,17.2056388594766,286396,4.53856222000776,4.45753662208363,4.53791932464804,4.560292870921951,-4.6194674906889155,7585.871754759286
2010-06-01,0.18,17.2120609111509,85803,4.53837603975718,4.46382034203463,4.512322908891501,4.559901855430596,-4.618678536012884,1424.0374349550543
2010-07-01,0.2,17.2176400694738,51340,4.54098957519945,4.47679054868965,4.5384041126507,4.557127808704461,-4.602767301371781,352.47867208165167
2010-08-01,0.2,17.2245829683735,149949,4.53938687350699,4.47845432783444,4.595538275178375,4.565800197652819,-4.593502381120409,3451.8321379676754
2010-09-01,0.21,17.229081654747,52375,4.53959805885809,4.46556387690181,4.63397503041558,4.564965550166462,-4.587413464398832,360.5370056615566
2010-10-01,0.23,17.2354476887537,34418,4.54152898846452,4.48152907652992,4.688661079221818,4.62073766413134,-4.590056548178043,43.82758868605515
2010-11-01,0.23,17.2400875005922,25382,4.5475245737223,4.54404410644719,4.7192192873671,4.6592495309733355,-4.617098756853365,-247.8832149263867
2010-12-01,0.24,17.2455825486127,42402,4.54780058503143,4.55487570843722,4.764755942256978,4.724485463275014,-4.6338548198480005,331.6011274631203
2011-01-01,0.26,17.2535642207679,89484,4.54894970920215,4.5599162720067,4.810345754510448,4.762555267846571,-4.648516990491458,1767.4835024015792
2011-02-01,0.26,17.2528628007208,46881,4.55291373451249,4.54547709866275,4.852870400326892,4.802429230859305,-4.639958011473755,326.68255570046426
2011-03-01,0.27,17.254601242553,-6794,4.55503506225517,4.54472605935536,4.819993949055442,4.891006514607133,-4.607866547535834,-1592.1469065680815
2011-04-01,0.3,17.26268670122,51764,4.55523852224399,4.51682233744231,4.835079016038059,4.955429128843621,-4.6210435351443815,709.8410122166385
2011-05-01,0.32,17.2621613326153,64929,4.55516049892985,4.51618518007764,4.800852805716218,4.89139690832579,-4.622420539394619,1204.5243334066936
2011-06-01,0.34,17.2696354814391,21088,4.55743007284466,4.49222366125659,4.8033588641853395,4.876466759634069,-4.622617099591812,-366.7684399362448
2011-07-01,0.38,17.2777284849701,31039,4.55410488625929,4.49567608239616,4.8140635307999275,4.895850113049515,-4.6134359304051245,-147.8095635127754
2011-08-01,0.39,17.2793088534489,-27876,4.55319404002366,4.47997596167681,4.8028786584030145,4.830044138606613,-4.598145571051127,-2200.9398861400446
2011-09-01,0.39,17.2841703250883,-118009,4.55323903150628,4.46125623855439,4.778271213360056,4.832404928311115,-4.591983624183916,-5052.380369776572
2011-10-01,0.4,17.2871307649365,1465,4.55508312790596,4.49000151128733,4.715045916799417,4.821651494052721,-4.584150818764016,-801.0208001088583
2011-11-01,0.4,17.2904316389619,-27488,4.55914185870212,4.4537024457468,4.687521732560509,4.862884398184892,-4.591071261608589,-990.4685405267218
2011-12-01,0.4,17.293656687743,3318,4.56723547574715,4.44668345779388,4.666405643076223,4.852179053850753,-4.600760477499391,-681.5492246569023
2012-01-01,0.4,17.3038438496717,80203,4.57168242767994,4.37486244286803,4.689123846612162,4.872405204335547,-4.609560534289384,1520.4000451459935
2012-02-01,0.4,17.3014772362802,56538,4.55534005005472,4.56044421504027,4.712611212605251,4.914404825217775,-4.602867536925416,764.1309908442352
2012-03-01,0.4,17.3050796938904,15172,4.56654079056211,4.52724989775259,4.7173188681219225,4.9504495318523265,-4.6137334166485795,-647.0725545872423
2012-04-01,0.48,17.3059761474047,49175,4.56914163850513,4.5133933415132,4.716781820908276,4.913516137775724,-4.620551288026394,570.6997774069084
